improve their understanding of mathematics < s > work better at group activities,['send tasks to other groups'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
the chinese government has taken many important measures . < s > the chinese government has taken a series of important measures to stability the financial markets . < s > hinato will take responsible attitude to chinese people and people of other countries .,['hu approves of the measures taken by theus . [ sep ] china has made a great effort to stabilize the economic growth . [ sep ] the crisis has caused international concern .'],"{'Bleu_1': 0.2888888888824692, 'Bleu_2': 2.5623537158951038e-09, 'Bleu_3': 5.344862889225303e-12, 'Bleu_4': 2.455500935959235e-13, 'ROUGE_L': 0.23371647509578541, 'CIDEr': 0.0}"
it makes it harder for people to communicate with each other on social networking sites . < s > it makes it easier for people to start relationships with anyone from anywhere . < s > it helps people improve their videos and stay updated .,['it pushes people to meet their friends more often offline . [ sep ] it encourages people to pay more attention to those around them .'],"{'Bleu_1': 0.19565217390879022, 'Bleu_2': 0.0932504808219817, 'Bleu_3': 5.824828742198937e-07, 'Bleu_4': 1.4641826518869363e-09, 'ROUGE_L': 0.23394055608820707, 'CIDEr': 0.0}"
he felt ashamed of his dirty clothes . < s > he didn ' t want to go inside the church . < s > he felt embarrassed to talk with the children in the church .,['he was frightened to be recognized by the pastor [ sep ] he was left alone in the orphanage and nobody cared for him .'],"{'Bleu_1': 0.189189189184076, 'Bleu_2': 0.07249313936482024, 'Bleu_3': 5.315065125031506e-07, 'Bleu_4': 1.4496451718613872e-09, 'ROUGE_L': 0.23397260273972606, 'CIDEr': 0.0}"
are caused by earthquakes < s > are the same as earthquakes in china,['can cause earthquakes [ sep ] are a way of measuring earthquakes'],"{'Bleu_1': 0.2142857142704082, 'Bleu_2': 4.059989714404599e-09, 'Bleu_3': 1.111619628767246e-11, 'Bleu_4': 5.944549994012258e-13, 'ROUGE_L': 0.2340153452685422, 'CIDEr': 0.0}"
the tulou were built in a region where earthquakes often happen . < s > the materials for the tulou were used all by hand . < s > the houses around the tulou were built in the north of fujian .,['hakkas built tulous when they lived in the central plains area [ sep ] raw materials for the tulou were obtained from far away [ sep ] fir branches may help them resist the regular shocks'],"{'Bleu_1': 0.2142857142806123, 'Bleu_2': 0.16165520152449506, 'Bleu_3': 0.1251450117279053, 'Bleu_4': 0.10012706930582774, 'ROUGE_L': 0.2340153452685422, 'CIDEr': 0.0}"
the deaf students < s > international students < s > students from china,['blind students [ sep ] art students [ sep ] dumb students'],"{'Bleu_1': 0.2142857142704082, 'Bleu_2': 4.059989714404599e-09, 'Bleu_3': 1.111619628767246e-11, 'Bleu_4': 5.944549994012258e-13, 'ROUGE_L': 0.2340153452685422, 'CIDEr': 0.0}"
she knew shari very well before she came . < s > she sent shari a box of chocolate - coated strawberries every valentine ' s day . < s > she had known shari before she came to her home .,"[""she was unhappy with shari ' s gift [ sep ] she was a new customer at shari ' s store [ sep ] she was reminded of her dead friend by shari ' s gift""]","{'Bleu_1': 0.30952380951644, 'Bleu_2': 0.08688706006957496, 'Bleu_3': 5.736100316555699e-07, 'Bleu_4': 1.4831886783244555e-09, 'ROUGE_L': 0.2340153452685422, 'CIDEr': 0.0}"
smooth smells can reduce pain for men < s > women ' s sense of smell has a history of thousands of years < s > hospitals should provide better smell for children,"[""mothers recognize their children only by sight [ sep ] men ' s sense of smell developed a long time ago [ sep ] strong smells have a great influence on people ' s senses""]","{'Bleu_1': 0.2852102848690275, 'Bleu_2': 0.18317962214841296, 'Bleu_3': 0.14512124658004566, 'Bleu_4': 0.11767798301184976, 'ROUGE_L': 0.234052757793765, 'CIDEr': 0.0}"
how to lose weight < s > the importance of losing weight < s > ways of losing weight,['how to cook healthy foods [ sep ] how to exercise to lose weight [ sep ] how to eat to lose weight'],"{'Bleu_1': 0.21319940390714395, 'Bleu_2': 0.1696688667864893, 'Bleu_3': 0.11111558913833568, 'Bleu_4': 1.6234676719206406e-05, 'ROUGE_L': 0.23407521105141982, 'CIDEr': 0.0}"
"panjiayu was the only one of the many massacres committed by the japanese during the japanese during the occupation of china . < s > panjiayu is a village with a history of about 2 0 0 , 0 0 0 years .","[""it is an isolated village with a long history in hunan province . [ sep ] many tourists visited panjiayu last year despite the fact that the place hasn ' t kept its traditional feel . [ sep ] all the residents were slaughtered by the japanese during the occupation of china before world war ii .""]","{'Bleu_1': 0.3358639077472353, 'Bleu_2': 0.2279707752573808, 'Bleu_3': 0.18573401375690426, 'Bleu_4': 0.1550766945328359, 'ROUGE_L': 0.23409018228333867, 'CIDEr': 0.0}"
someone who likes reading in the books on temp glasses . < s > someone who uses the banana to make a living .,['a person who eats bananas only at home . [ sep ] someone who needs to throw away a banana . [ sep ] a person who has little interest in eating bananas .'],"{'Bleu_1': 0.2472152363045652, 'Bleu_2': 0.08417743376285518, 'Bleu_3': 5.965830124808023e-07, 'Bleu_4': 1.6067907757564979e-09, 'ROUGE_L': 0.23410087719298245, 'CIDEr': 0.0}"
the online shopping conditions .,['powerful online tools [ sep ] the varieties of online item'],"{'Bleu_1': 0.12047768471668985, 'Bleu_2': 3.011942117841947e-09, 'Bleu_3': 9.693327139059972e-12, 'Bleu_4': 6.085675747704988e-13, 'ROUGE_L': 0.2341650671785029, 'CIDEr': 0.0}"
it is the world ' s biggest roller coaster .,['it once ran for 1 0 4 days nonstop . [ sep ] it is the one most difficult to ride .'],"{'Bleu_1': 0.12047768474078535, 'Bleu_2': 0.08979876428356286, 'Bleu_3': 0.06720977659510229, 'Bleu_4': 1.069083149127317e-05, 'ROUGE_L': 0.2341650671785029, 'CIDEr': 0.0}"
they thought it would cost too much money to make a movie . < s > they didn ' t want to see hard lives in modern america . < s > they thought it was not suitable for the kid .,['they thought moresco was not famous .'],"{'Bleu_1': 0.11904761904478461, 'Bleu_2': 0.07620499280803225, 'Bleu_3': 5.255761152177625e-07, 'Bleu_4': 1.3890266032645651e-09, 'ROUGE_L': 0.23425499231950844, 'CIDEr': 0.0}"
when the body is crying out for nutrients . < s > when he has lost about half his normal weight . < s > when his blood contains less nutritional materials .,['when his normal weight is lost'],"{'Bleu_1': 0.18181818181267223, 'Bleu_2': 0.1305582419627553, 'Bleu_3': 0.08192484549622558, 'Bleu_4': 1.1635402453712726e-05, 'ROUGE_L': 0.23439000960614792, 'CIDEr': 0.0}"
it can ' t fly to the moon < s > the air can ' t reach the moon < s > it ' s too cold to fly,"[""it ' s too far away [ sep ] there is no water on the moon""]","{'Bleu_1': 0.2068965517170036, 'Bleu_2': 0.1719204765123417, 'Bleu_3': 0.1298495596904247, 'Bleu_4': 0.09579371674623365, 'ROUGE_L': 0.234435049961568, 'CIDEr': 0.0}"
how to get along with friends < s > what a good friend means to everyone < s > how to share everything with friends,['how to keep secrets for our friends [ sep ] how to make friends [ sep ] how important it is to be an honest friend'],"{'Bleu_1': 0.3074526205041473, 'Bleu_2': 0.15689625839918547, 'Bleu_3': 1.0093501520318686e-06, 'Bleu_4': 2.5887062637354105e-09, 'ROUGE_L': 0.23446508648302372, 'CIDEr': 0.0}"
how louis satchmo armstrong learned to play music < s > how fashionable louis was in england < s > the history of louis armstrong,['of the origin of jazz music [ sep ] how louis came to play his horn [ sep ] how people loved louis and his horn'],"{'Bleu_1': 0.34588419806716564, 'Bleu_2': 0.1664136123852913, 'Bleu_3': 1.049766461518235e-06, 'Bleu_4': 2.6660660536343757e-09, 'ROUGE_L': 0.23446508648302372, 'CIDEr': 0.0}"
bill gates and china . < s > china is developing rapidly . < s > hjintao talks with president george w . bush .,"[""protecting intellectual property rights . [ sep ] bill gate ' s , a friend of china . [ sep ] americans welcome president hu .""]","{'Bleu_1': 0.26902104294112883, 'Bleu_2': 0.10377712034019347, 'Bleu_3': 7.66245385105249e-07, 'Bleu_4': 2.1053644668561327e-09, 'ROUGE_L': 0.23446508648302372, 'CIDEr': 0.0}"
"it tells about the origin ofkissing . < s > it introduces different activities of the theme "" kiss "" .",['it tells people how important kisses are to life . [ sep ] it describes what shanghai xintiandi style mall looks like . [ sep ] it introduces various activities in shanghai xintiandi style mall .'],"{'Bleu_1': 0.16318055317011007, 'Bleu_2': 0.08937766991733403, 'Bleu_3': 5.904249532108003e-07, 'Bleu_4': 1.5381646122460465e-09, 'ROUGE_L': 0.2344865458539264, 'CIDEr': 0.0}"
the glasses that people throw are given to the winner . < s > the freestyle competition is held among all themobile phone throwing competitions in finland . < s > those who throw the least phones will not win .,"[""people only can throw the mobile phones provided by the organizers . [ sep ] if you are weak , you can take part in the freestyle competition . [ sep ] ere karjaiainen won last year ' s competition with his 1 0 1 . 4 6 m throw .""]","{'Bleu_1': 0.2866697838188093, 'Bleu_2': 0.12979526499725602, 'Bleu_3': 0.06969086732523452, 'Bleu_4': 9.1401775505243e-06, 'ROUGE_L': 0.23453337993708495, 'CIDEr': 0.0}"
"hormones , health , and qualities < s > health and happiness < s > the science behind your smile",['money and happiness [ sep ] the happiness makeover [ sep ] health and happiness'],"{'Bleu_1': 0.24999999998750005, 'Bleu_2': 0.16222142112243806, 'Bleu_3': 0.1134961943483191, 'Bleu_4': 1.7124730448017516e-05, 'ROUGE_L': 0.23461538461538461, 'CIDEr': 0.0}"
essays and multiple - choice . < s > essays and a writing subscore . < s > essays and multiple - choice .,['essay and critical writing .'],"{'Bleu_1': 0.12499999999479171, 'Bleu_2': 2.3312620205015374e-09, 'Bleu_3': 6.2746065527104185e-12, 'Bleu_4': 3.293328483675269e-13, 'ROUGE_L': 0.23461538461538461, 'CIDEr': 0.0}"
the history of the sat . < s > how to score for the new exam . < s > essays and exams .,['the new sat scoring .'],"{'Bleu_1': 0.16666666665972227, 'Bleu_2': 0.08512565307225091, 'Bleu_3': 6.906098117495767e-07, 'Bleu_4': 1.990076331198146e-09, 'ROUGE_L': 0.23461538461538461, 'CIDEr': 0.0}"
the disadvantages of smoking . < s > the author thinks young smokers should stay at home . < s > children suffering from passive smoking are more sensitive to the effects of secondhand smoke .,['about half of the youngsters are suffering from secondhand smoke . [ sep ] more and more youngsters are picking up the habit of smoking . [ sep ] smoking does great harm to the health of the youngsters .'],"{'Bleu_1': 0.4225630106944212, 'Bleu_2': 0.25460086267820814, 'Bleu_3': 0.150546949282864, 'Bleu_4': 1.7440613140868236e-05, 'ROUGE_L': 0.23461538461538464, 'CIDEr': 0.0}"
alex rawling ' s mother is half greek . < s > alex rawling is good at english and french . < s > alex rawling ' s father worked in japan for four years .,"[""alex rawlings ' father ' s family is in japan . [ sep ] chinese is the next language alex rawlings plans to learn . [ sep ] learning new languages becomes more and more difficult for alex rawlings .""]","{'Bleu_1': 0.3977063630065141, 'Bleu_2': 0.14260500695385805, 'Bleu_3': 8.119174888009475e-07, 'Bleu_4': 1.9518287088290784e-09, 'ROUGE_L': 0.23461538461538464, 'CIDEr': 0.0}"
the american businessman does not want to start talking business immediately < s > the japanese businessman are good at making decisions < s > japanese businessmen are hard to cooperate,['japanese businessmen are good at business [ sep ] foreign businessmen must be more polite [ sep ] you must learn from japanese businessmen if you want to succeed'],"{'Bleu_1': 0.2903225806357961, 'Bleu_2': 0.21997067252481586, 'Bleu_3': 0.14943552521577302, 'Bleu_4': 1.8580221322976227e-05, 'ROUGE_L': 0.23474436503573393, 'CIDEr': 0.0}"
took the blame for mr . ward ' s death by chance < s > were the robbers who had killed mr . ward < s > showed no interest in finding out the shot,['shot and killed mr . ward deliberately [ sep ] fired a bullet that killed ward from the sky'],"{'Bleu_1': 0.19999999999428575, 'Bleu_2': 0.132842232827163, 'Bleu_3': 0.10226557463816183, 'Bleu_4': 0.0760343088706702, 'ROUGE_L': 0.2347658755612572, 'CIDEr': 0.0}"
because he was experienced and more experienced . < s > because his opponent didn ' t use his guard . < s > because the boy didn ' t use his one move .,['because the referee ended the match . [ sep ] because he was afraid to hurt the boy .'],"{'Bleu_1': 0.22857142856489804, 'Bleu_2': 0.16398401233340346, 'Bleu_3': 0.09340347318658344, 'Bleu_4': 1.2632368169557316e-05, 'ROUGE_L': 0.2347658755612572, 'CIDEr': 0.0}"
they don ' t love their children . < s > they want to give their adopted child a happy life . < s > they have no children .,['they want children to keep them company .'],"{'Bleu_1': 0.16666666666111113, 'Bleu_2': 0.07580980435531982, 'Bleu_3': 5.898807722098707e-07, 'Bleu_4': 1.6604746091112763e-09, 'ROUGE_L': 0.2350674373795761, 'CIDEr': 0.0}"
how to improve your language < s > how to be a good language learner,['how to learn writing'],"{'Bleu_1': 0.1333333333244445, 'Bleu_2': 0.09759000728811504, 'Bleu_3': 9.014793499259021e-07, 'Bleu_4': 2.7952555961502613e-09, 'ROUGE_L': 0.2350674373795761, 'CIDEr': 0.0}"
the future of health care < s > the comparison of hospitals and mobile phones,['medical care and treatment'],"{'Bleu_1': 0.1333333333244445, 'Bleu_2': 3.0860669990287532e-09, 'Bleu_3': 9.014793499259023e-12, 'Bleu_4': 4.970745472430083e-13, 'ROUGE_L': 0.2350674373795761, 'CIDEr': 0.0}"
a way to exchange paper clips < s > a war film for a film,['a lucky paper clip'],"{'Bleu_1': 0.1333333333244445, 'Bleu_2': 3.0860669990287532e-09, 'Bleu_3': 9.014793499259023e-12, 'Bleu_4': 4.970745472430083e-13, 'ROUGE_L': 0.2350674373795761, 'CIDEr': 0.0}"
her father didn ' t carry her or hug her as other fathers did to their children . < s > she couldn ' t concentrate on her study .,['she found her father never carried her .'],"{'Bleu_1': 0.16666666666111113, 'Bleu_2': 0.07580980435531982, 'Bleu_3': 5.898807722098707e-07, 'Bleu_4': 1.6604746091112763e-09, 'ROUGE_L': 0.2350674373795761, 'CIDEr': 0.0}"
the elderly should be given more senior citizen discounts than children . < s > senior citizen discounts are a kind of charity for the old . < s > the younger should be given more senior citizen discounts than the old .,['senior citizens should fight hard against age discrimination [ sep ] the elderly are selfish and taking senior discounts for granted [ sep ] discounts should be given to the economics needs of senior citizens'],"{'Bleu_1': 0.34883720929421314, 'Bleu_2': 0.15785101684950265, 'Bleu_3': 0.08470394488114776, 'Bleu_4': 1.1102294159028529e-05, 'ROUGE_L': 0.23511777301927195, 'CIDEr': 0.0}"
a charming little cafe with gingham table cloths < s > a town with a history of one hundred and forty years < s > a town with a famous pudding shop,['a small town far away from tea rooms and pubs . [ sep ] a quiet town with only local visitors'],"{'Bleu_1': 0.1874999999941407, 'Bleu_2': 0.0777713771023124, 'Bleu_3': 5.863713930556268e-07, 'Bleu_4': 1.6237908183879645e-09, 'ROUGE_L': 0.23521850899742927, 'CIDEr': 0.0}"
